date,platform,source,campaign,spend,impressions,clicks,platform_conversions
2025-01-01,Google Ads,Google Ads,Search | Interior Painting,182.21,361,25,1
2025-07-03,Meta,Facebook Ads,Meta | Free Estimate,17.01,326,8,0
2025-07-04,Google Ads,Google Ads,Search | Interior Painting,229.56,546,33,3
2025-07-04,Google Ads,Google Ads,Search | Exterior Painting,365.32,781,44,2
2025-07-04,Google Ads,Google Ads,Search | Cabinet Painting,393.38,915,55,3
2025-07-04,Google Ads,Google Ads,Search | Drywall Repair,131.3,365,27,1
2025-07-04,Google Ads,Google Ads,Search | Minor Remodeling,55.9,91,5,0
2025-07-04,Meta,Facebook Ads,Meta | Home Refresh,148.64,3022,54,2
2025-07-04,Meta,Facebook Ads,Meta | Free Estimate,175.34,3286,81,2
2025-07-05,Google Ads,Google Ads,Search | Interior Painting,117.71,269,18,1
2025-07-05,Google Ads,Google Ads,Search | Exterior Painting,501.05,1152,66,6
2025-07-05,Google Ads,Google Ads,Search | Cabinet Painting,39.57,79,5,0
2025-07-05,Google Ads,Google Ads,Search | Drywall Repair,5.0,14,1,1
2025-07-05,Google Ads,Google Ads,Search | Minor Remodeling,55.14,118,6,0
2025-07-05,Meta,Facebook Ads,Meta | Home Refresh,110.92,2447,40,1
2025-07-05,Meta,Facebook Ads,Meta | Free Estimate,123.3,2641,55,2
2025-07-06,Google Ads,Google Ads,Search | Interior Painting,36.29,106,6,0
2025-07-06,Google Ads,Google Ads,Search | Exterior Painting,340.1,818,46,2
2025-07-06,Google Ads,Google Ads,Search | Cabinet Painting,85.7,247,15,1
2025-07-06,Google Ads,Google Ads,Search | Drywall Repair,98.51,226,16,2
2025-07-06,Google Ads,Google Ads,Search | Minor Remodeling,56.41,108,6,0
2025-07-06,Meta,Facebook Ads,Meta | Home Refresh,208.26,5302,77,5
2025-07-06,Meta,Facebook Ads,Meta | Free Estimate,32.39,634,15,1
2025-07-07,Google Ads,Google Ads,Search | Interior Painting,203.94,441,27,1
2025-07-07,Google Ads,Google Ads,Search | Exterior Painting,441.05,927,52,3
2025-07-07,Google Ads,Google Ads,Search | Cabinet Painting,58.21,129,9,0
2025-07-07,Google Ads,Google Ads,Search | Drywall Repair,103.93,276,18,2
2025-07-07,Google Ads,Google Ads,Search | Minor Remodeling,129.38,228,13,1
2025-07-07,Meta,Facebook Ads,Meta | Home Refresh,286.66,5038,84,4
2025-07-07,Meta,Facebook Ads,Meta | Free Estimate,277.34,5597,114,3
2025-07-08,Google Ads,Google Ads,Search | Interior Painting,321.69,651,39,4
2025-07-08,Google Ads,Google Ads,Search | Exterior Painting,6.07,17,1,0
2025-07-08,Google Ads,Google Ads,Search | Cabinet Painting,284.52,617,48,3
2025-07-08,Google Ads,Google Ads,Search | Drywall Repair,170.3,444,30,2
2025-07-08,Google Ads,Google Ads,Search | Minor Remodeling,112.96,280,15,0
2025-07-08,Meta,Facebook Ads,Meta | Home Refresh,185.07,2785,57,3
2025-07-08,Meta,Facebook Ads,Meta | Free Estimate,200.73,5340,113,3
2025-07-09,Google Ads,Google Ads,Search | Interior Painting,138.23,283,19,1
2025-07-09,Google Ads,Google Ads,Search | Exterior Painting,340.05,786,48,2
2025-07-09,Google Ads,Google Ads,Search | Cabinet Painting,103.68,248,16,1
2025-07-09,Google Ads,Google Ads,Search | Drywall Repair,164.03,457,35,2
2025-07-09,Google Ads,Google Ads,Search | Minor Remodeling,16.56,35,2,0
2025-07-09,Meta,Facebook Ads,Meta | Home Refresh,205.16,4800,75,3
2025-07-09,Meta,Facebook Ads,Meta | Free Estimate,192.55,3792,84,3
2025-07-10,Google Ads,Google Ads,Search | Interior Painting,98.29,222,14,1
2025-07-10,Google Ads,Google Ads,Search | Exterior Painting,315.07,628,40,5
2025-07-10,Google Ads,Google Ads,Search | Cabinet Painting,287.4,856,57,3
2025-07-10,Google Ads,Google Ads,Search | Drywall Repair,7.11,15,1,0
2025-07-10,Google Ads,Google Ads,Search | Minor Remodeling,182.84,291,17,1
2025-07-10,Meta,Facebook Ads,Meta | Home Refresh,165.16,4138,66,2
2025-07-10,Meta,Facebook Ads,Meta | Free Estimate,217.89,4964,97,3
2025-07-11,Google Ads,Google Ads,Search | Interior Painting,127.11,271,18,1
2025-07-11,Google Ads,Google Ads,Search | Exterior Painting,201.21,419,24,2
2025-07-11,Google Ads,Google Ads,Search | Cabinet Painting,85.42,165,13,1
2025-07-11,Google Ads,Google Ads,Search | Drywall Repair,207.68,565,37,2
2025-07-11,Google Ads,Google Ads,Search | Minor Remodeling,219.21,346,23,1
2025-07-11,Meta,Facebook Ads,Meta | Home Refresh,90.47,1635,29,1
2025-07-11,Meta,Facebook Ads,Meta | Free Estimate,102.64,2254,52,1
2025-07-12,Google Ads,Google Ads,Search | Interior Painting,134.52,292,21,1
2025-07-12,Google Ads,Google Ads,Search | Exterior Painting,223.57,453,27,1
2025-07-12,Google Ads,Google Ads,Search | Cabinet Painting,153.19,334,22,1
2025-07-12,Google Ads,Google Ads,Search | Drywall Repair,261.34,647,47,2
2025-07-12,Google Ads,Google Ads,Search | Minor Remodeling,185.62,390,20,1
2025-07-12,Meta,Facebook Ads,Meta | Home Refresh,25.72,509,10,0
2025-07-12,Meta,Facebook Ads,Meta | Free Estimate,172.97,4237,94,3
2025-07-13,Google Ads,Google Ads,Search | Interior Painting,264.89,604,37,2
2025-07-13,Google Ads,Google Ads,Search | Exterior Painting,400.78,777,52,3
2025-07-13,Google Ads,Google Ads,Search | Cabinet Painting,120.49,256,17,1
2025-07-13,Google Ads,Google Ads,Search | Drywall Repair,161.81,521,33,1
2025-07-13,Google Ads,Google Ads,Search | Minor Remodeling,54.3,108,6,0
2025-07-13,Meta,Facebook Ads,Meta | Home Refresh,101.88,2125,35,1
2025-07-13,Meta,Facebook Ads,Meta | Free Estimate,52.59,1190,26,1
2025-07-14,Google Ads,Google Ads,Search | Interior Painting,109.91,213,17,0
2025-07-14,Google Ads,Google Ads,Search | Exterior Painting,470.87,761,48,4
2025-07-14,Google Ads,Google Ads,Search | Cabinet Painting,92.97,228,16,1
2025-07-14,Google Ads,Google Ads,Search | Drywall Repair,66.58,143,12,1
2025-07-14,Google Ads,Google Ads,Search | Minor Remodeling,237.12,506,29,2
2025-07-14,Meta,Facebook Ads,Meta | Home Refresh,289.41,5896,102,3
2025-07-14,Meta,Facebook Ads,Meta | Free Estimate,133.05,3172,76,4
2025-07-15,Google Ads,Google Ads,Search | Interior Painting,427.67,935,62,6
2025-07-15,Google Ads,Google Ads,Search | Exterior Painting,130.19,229,14,1
2025-07-15,Google Ads,Google Ads,Search | Cabinet Painting,27.17,60,4,0
2025-07-15,Google Ads,Google Ads,Search | Drywall Repair,306.17,732,54,2
2025-07-15,Google Ads,Google Ads,Search | Minor Remodeling,361.16,670,37,2
2025-07-15,Meta,Facebook Ads,Meta | Home Refresh,323.45,6958,119,4
2025-07-15,Meta,Facebook Ads,Meta | Free Estimate,198.31,3637,95,3
2025-07-16,Google Ads,Google Ads,Search | Interior Painting,238.89,574,38,4
2025-07-16,Google Ads,Google Ads,Search | Exterior Painting,190.7,343,22,1
2025-07-16,Google Ads,Google Ads,Search | Cabinet Painting,412.41,967,62,5
2025-07-16,Google Ads,Google Ads,Search | Drywall Repair,170.93,400,29,2
2025-07-16,Google Ads,Google Ads,Search | Minor Remodeling,64.05,142,8,0
2025-07-16,Meta,Facebook Ads,Meta | Home Refresh,278.68,5155,97,3
2025-07-16,Meta,Facebook Ads,Meta | Free Estimate,210.82,4415,104,2
2025-07-17,Google Ads,Google Ads,Search | Interior Painting,216.05,455,29,3
2025-07-17,Google Ads,Google Ads,Search | Exterior Painting,323.46,657,40,3
2025-07-17,Google Ads,Google Ads,Search | Cabinet Painting,102.76,234,17,1
2025-07-17,Google Ads,Google Ads,Search | Drywall Repair,17.87,45,3,0
2025-07-17,Google Ads,Google Ads,Search | Minor Remodeling,211.62,394,21,1
2025-07-17,Meta,Facebook Ads,Meta | Home Refresh,512.26,10188,188,6
2025-07-17,Meta,Facebook Ads,Meta | Free Estimate,220.79,4523,84,4
2025-07-18,Google Ads,Google Ads,Search | Interior Painting,140.6,310,19,1
2025-07-18,Google Ads,Google Ads,Search | Exterior Painting,175.77,394,23,1
2025-07-18,Google Ads,Google Ads,Search | Cabinet Painting,207.45,539,35,2
2025-07-18,Google Ads,Google Ads,Search | Drywall Repair,220.7,576,39,3
2025-07-18,Google Ads,Google Ads,Search | Minor Remodeling,179.51,345,19,1
2025-07-18,Meta,Facebook Ads,Meta | Home Refresh,171.24,3562,53,2
2025-07-18,Meta,Facebook Ads,Meta | Free Estimate,229.32,4286,106,1
2025-07-19,Google Ads,Google Ads,Search | Interior Painting,84.82,219,14,1
2025-07-19,Google Ads,Google Ads,Search | Exterior Painting,235.19,437,30,2
2025-07-19,Google Ads,Google Ads,Search | Cabinet Painting,91.1,221,16,1
2025-07-19,Google Ads,Google Ads,Search | Drywall Repair,187.04,514,36,2
2025-07-19,Google Ads,Google Ads,Search | Minor Remodeling,194.08,395,21,1
2025-07-19,Meta,Facebook Ads,Meta | Home Refresh,6.82,123,2,0
2025-07-19,Meta,Facebook Ads,Meta | Free Estimate,76.56,2044,44,1
2025-07-20,Google Ads,Google Ads,Search | Interior Painting,39.43,73,5,0
2025-07-20,Google Ads,Google Ads,Search | Exterior Painting,178.32,299,18,1
2025-07-20,Google Ads,Google Ads,Search | Cabinet Painting,25.03,39,3,0
2025-07-20,Google Ads,Google Ads,Search | Drywall Repair,81.24,224,16,2
2025-07-20,Google Ads,Google Ads,Search | Minor Remodeling,142.67,257,15,1
2025-07-20,Meta,Facebook Ads,Meta | Home Refresh,113.73,2896,42,1
2025-07-20,Meta,Facebook Ads,Meta | Free Estimate,138.54,2654,63,2
2025-07-21,Google Ads,Google Ads,Search | Interior Painting,189.6,402,26,2
2025-07-21,Google Ads,Google Ads,Search | Exterior Painting,100.07,225,12,1
2025-07-21,Google Ads,Google Ads,Search | Cabinet Painting,280.22,710,52,5
2025-07-21,Google Ads,Google Ads,Search | Drywall Repair,65.76,175,13,1
2025-07-21,Google Ads,Google Ads,Search | Minor Remodeling,169.22,322,20,1
2025-07-21,Meta,Facebook Ads,Meta | Home Refresh,70.38,1450,26,1
2025-07-21,Meta,Facebook Ads,Meta | Free Estimate,8.15,188,4,0
2025-07-22,Google Ads,Google Ads,Search | Interior Painting,323.27,639,38,4
2025-07-22,Google Ads,Google Ads,Search | Exterior Painting,249.5,563,34,3
2025-07-22,Google Ads,Google Ads,Search | Cabinet Painting,160.23,413,23,3
2025-07-22,Google Ads,Google Ads,Search | Drywall Repair,13.39,30,2,0
2025-07-22,Google Ads,Google Ads,Search | Minor Remodeling,17.7,35,2,0
2025-07-22,Meta,Facebook Ads,Meta | Home Refresh,166.36,3955,65,3
2025-07-22,Meta,Facebook Ads,Meta | Free Estimate,86.67,2041,40,2
2025-07-23,Google Ads,Google Ads,Search | Interior Painting,48.66,108,7,0
2025-07-23,Google Ads,Google Ads,Search | Exterior Painting,124.54,267,17,1
2025-07-23,Google Ads,Google Ads,Search | Cabinet Painting,29.21,81,5,0
2025-07-23,Google Ads,Google Ads,Search | Drywall Repair,202.71,480,40,2
2025-07-23,Google Ads,Google Ads,Search | Minor Remodeling,206.22,401,26,1
2025-07-23,Meta,Facebook Ads,Meta | Home Refresh,114.73,2583,42,1
2025-07-23,Meta,Facebook Ads,Meta | Free Estimate,27.01,663,14,0
2025-07-24,Google Ads,Google Ads,Search | Interior Painting,290.06,659,43,3
2025-07-24,Google Ads,Google Ads,Search | Exterior Painting,432.81,881,57,4
2025-07-24,Google Ads,Google Ads,Search | Cabinet Painting,206.81,460,32,1
2025-07-24,Google Ads,Google Ads,Search | Drywall Repair,169.68,373,28,3
2025-07-24,Google Ads,Google Ads,Search | Minor Remodeling,155.74,281,17,1
2025-07-24,Meta,Facebook Ads,Meta | Home Refresh,86.37,1947,31,1
2025-07-24,Meta,Facebook Ads,Meta | Free Estimate,49.15,940,24,1
2025-07-25,Google Ads,Google Ads,Search | Interior Painting,215.83,495,30,1
2025-07-25,Google Ads,Google Ads,Search | Exterior Painting,559.55,1412,87,4
2025-07-25,Google Ads,Google Ads,Search | Cabinet Painting,420.14,951,72,3
2025-07-25,Google Ads,Google Ads,Search | Drywall Repair,68.56,195,14,1
2025-07-25,Google Ads,Google Ads,Search | Minor Remodeling,47.22,67,4,0
2025-07-25,Meta,Facebook Ads,Meta | Home Refresh,274.4,6496,111,4
2025-07-25,Meta,Facebook Ads,Meta | Free Estimate,52.18,1135,26,1
2025-07-26,Google Ads,Google Ads,Search | Interior Painting,137.68,349,23,1
2025-07-26,Google Ads,Google Ads,Search | Exterior Painting,178.87,320,21,1
2025-07-26,Google Ads,Google Ads,Search | Cabinet Painting,16.12,44,3,0
2025-07-26,Google Ads,Google Ads,Search | Drywall Repair,89.84,175,15,1
2025-07-26,Google Ads,Google Ads,Search | Minor Remodeling,16.24,38,2,0
2025-07-26,Meta,Facebook Ads,Meta | Home Refresh,22.74,544,9,1
2025-07-26,Meta,Facebook Ads,Meta | Free Estimate,104.46,1810,43,1
2025-07-27,Google Ads,Google Ads,Search | Interior Painting,92.68,156,11,1
2025-07-27,Google Ads,Google Ads,Search | Exterior Painting,14.49,33,2,0
2025-07-27,Google Ads,Google Ads,Search | Cabinet Painting,79.29,150,12,1
2025-07-27,Google Ads,Google Ads,Search | Drywall Repair,12.61,40,3,0
2025-07-27,Google Ads,Google Ads,Search | Minor Remodeling,313.68,566,29,2
2025-07-27,Meta,Facebook Ads,Meta | Home Refresh,162.15,3215,53,2
2025-07-27,Meta,Facebook Ads,Meta | Free Estimate,5.0,125,3,0
2025-07-28,Google Ads,Google Ads,Search | Interior Painting,16.86,44,3,0
2025-07-28,Google Ads,Google Ads,Search | Exterior Painting,339.59,572,39,3
2025-07-28,Google Ads,Google Ads,Search | Cabinet Painting,123.72,327,20,1
2025-07-28,Google Ads,Google Ads,Search | Drywall Repair,242.35,856,50,3
2025-07-28,Google Ads,Google Ads,Search | Minor Remodeling,241.56,347,22,2
2025-07-28,Meta,Facebook Ads,Meta | Home Refresh,313.04,5646,97,5
2025-07-28,Meta,Facebook Ads,Meta | Free Estimate,29.43,686,15,0
2025-07-29,Google Ads,Google Ads,Search | Interior Painting,104.03,229,14,1
2025-07-29,Google Ads,Google Ads,Search | Exterior Painting,97.07,214,12,1
2025-07-29,Google Ads,Google Ads,Search | Cabinet Painting,230.94,445,30,2
2025-07-29,Google Ads,Google Ads,Search | Drywall Repair,279.83,805,57,4
2025-07-29,Google Ads,Google Ads,Search | Minor Remodeling,110.67,257,14,0
2025-07-29,Meta,Facebook Ads,Meta | Home Refresh,412.76,10164,160,4
2025-07-29,Meta,Facebook Ads,Meta | Free Estimate,217.41,5481,106,4
2025-07-30,Google Ads,Google Ads,Search | Interior Painting,141.9,294,17,1
2025-07-30,Google Ads,Google Ads,Search | Exterior Painting,171.45,380,24,1
2025-07-30,Google Ads,Google Ads,Search | Cabinet Painting,126.9,299,20,1
2025-07-30,Google Ads,Google Ads,Search | Drywall Repair,101.97,276,20,2
2025-07-30,Google Ads,Google Ads,Search | Minor Remodeling,217.2,480,25,1
2025-07-30,Meta,Facebook Ads,Meta | Home Refresh,158.41,3483,58,2
2025-07-30,Meta,Facebook Ads,Meta | Free Estimate,180.46,3828,81,2
2025-07-31,Google Ads,Google Ads,Search | Interior Painting,22.76,40,3,0
2025-07-31,Google Ads,Google Ads,Search | Exterior Painting,577.25,901,60,2
2025-07-31,Google Ads,Google Ads,Search | Cabinet Painting,201.11,429,29,3
2025-07-31,Google Ads,Google Ads,Search | Drywall Repair,89.02,228,17,1
2025-07-31,Google Ads,Google Ads,Search | Minor Remodeling,149.85,291,17,0
2025-07-31,Meta,Facebook Ads,Meta | Home Refresh,48.74,1002,16,0
2025-07-31,Meta,Facebook Ads,Meta | Free Estimate,174.27,4148,90,2
2025-08-01,Google Ads,Google Ads,Search | Interior Painting,610.48,1214,86,4
2025-08-01,Google Ads,Google Ads,Search | Exterior Painting,223.21,443,29,2
2025-08-01,Google Ads,Google Ads,Search | Cabinet Painting,212.89,647,37,2
2025-08-01,Google Ads,Google Ads,Search | Drywall Repair,271.59,558,46,1
2025-08-01,Google Ads,Google Ads,Search | Minor Remodeling,103.91,193,11,0
2025-08-01,Meta,Facebook Ads,Meta | Home Refresh,107.09,2458,38,2
2025-08-01,Meta,Facebook Ads,Meta | Free Estimate,144.53,3329,69,3
2025-08-02,Google Ads,Google Ads,Search | Interior Painting,194.8,323,24,2
2025-08-02,Google Ads,Google Ads,Search | Exterior Painting,435.84,887,53,2
2025-08-02,Google Ads,Google Ads,Search | Cabinet Painting,33.65,71,5,0
2025-08-02,Google Ads,Google Ads,Search | Drywall Repair,7.6,28,2,0
2025-08-02,Google Ads,Google Ads,Search | Minor Remodeling,154.22,331,18,1
2025-08-02,Meta,Facebook Ads,Meta | Home Refresh,272.19,6829,112,3
2025-08-02,Meta,Facebook Ads,Meta | Free Estimate,133.03,3835,72,2
2025-08-03,Google Ads,Google Ads,Search | Interior Painting,16.97,50,3,0
2025-08-03,Google Ads,Google Ads,Search | Exterior Painting,140.6,247,17,1
2025-08-03,Google Ads,Google Ads,Search | Cabinet Painting,65.49,118,9,0
2025-08-03,Google Ads,Google Ads,Search | Drywall Repair,50.8,154,11,0
2025-08-03,Google Ads,Google Ads,Search | Minor Remodeling,13.06,18,1,0
2025-08-03,Meta,Facebook Ads,Meta | Home Refresh,29.65,635,10,0
2025-08-03,Meta,Facebook Ads,Meta | Free Estimate,61.77,1118,26,1
2025-08-04,Google Ads,Google Ads,Search | Interior Painting,342.17,684,43,4
2025-08-04,Google Ads,Google Ads,Search | Exterior Painting,572.58,879,56,7
2025-08-04,Google Ads,Google Ads,Search | Cabinet Painting,103.04,267,17,1
2025-08-04,Google Ads,Google Ads,Search | Drywall Repair,145.67,400,25,1
2025-08-04,Google Ads,Google Ads,Search | Minor Remodeling,48.39,87,5,0
2025-08-04,Meta,Facebook Ads,Meta | Home Refresh,447.87,8854,142,6
2025-08-04,Meta,Facebook Ads,Meta | Free Estimate,100.9,2344,49,2
2025-08-05,Google Ads,Google Ads,Search | Interior Painting,299.09,662,49,2
2025-08-05,Google Ads,Google Ads,Search | Exterior Painting,279.97,663,36,2
2025-08-05,Google Ads,Google Ads,Search | Cabinet Painting,65.74,170,11,0
2025-08-05,Google Ads,Google Ads,Search | Drywall Repair,54.27,131,8,0
2025-08-05,Google Ads,Google Ads,Search | Minor Remodeling,8.56,17,1,0
2025-08-05,Meta,Facebook Ads,Meta | Home Refresh,173.95,4204,64,2
2025-08-05,Meta,Facebook Ads,Meta | Free Estimate,5.0,83,2,0
2025-08-06,Google Ads,Google Ads,Search | Interior Painting,126.93,168,13,1
2025-08-06,Google Ads,Google Ads,Search | Exterior Painting,555.9,1102,74,5
2025-08-06,Google Ads,Google Ads,Search | Cabinet Painting,189.21,409,27,2
2025-08-06,Google Ads,Google Ads,Search | Drywall Repair,40.05,125,8,0
2025-08-06,Google Ads,Google Ads,Search | Minor Remodeling,289.1,588,31,2
2025-08-06,Meta,Facebook Ads,Meta | Home Refresh,143.98,2749,47,2
2025-08-06,Meta,Facebook Ads,Meta | Free Estimate,159.23,3215,67,2
2025-08-07,Google Ads,Google Ads,Search | Interior Painting,225.41,498,29,2
2025-08-07,Google Ads,Google Ads,Search | Exterior Painting,284.75,485,31,2
2025-08-07,Google Ads,Google Ads,Search | Cabinet Painting,36.42,77,5,0
2025-08-07,Google Ads,Google Ads,Search | Drywall Repair,166.87,462,32,2
2025-08-07,Google Ads,Google Ads,Search | Minor Remodeling,142.34,253,14,1
2025-08-07,Meta,Facebook Ads,Meta | Home Refresh,152.4,2598,52,1
2025-08-07,Meta,Facebook Ads,Meta | Free Estimate,272.9,7812,165,5
2025-08-08,Google Ads,Google Ads,Search | Interior Painting,6.36,14,1,0
2025-08-08,Google Ads,Google Ads,Search | Exterior Painting,363.98,880,49,3
2025-08-08,Google Ads,Google Ads,Search | Cabinet Painting,119.33,264,17,1
2025-08-08,Google Ads,Google Ads,Search | Drywall Repair,211.08,548,40,3
2025-08-08,Google Ads,Google Ads,Search | Minor Remodeling,271.3,570,31,1
2025-08-08,Meta,Facebook Ads,Meta | Home Refresh,230.6,4969,82,3
2025-08-08,Meta,Facebook Ads,Meta | Free Estimate,81.02,1746,35,2
2025-08-09,Google Ads,Google Ads,Search | Interior Painting,310.87,643,43,4
2025-08-09,Google Ads,Google Ads,Search | Exterior Painting,58.01,109,7,0
2025-08-09,Google Ads,Google Ads,Search | Cabinet Painting,180.45,390,27,1
2025-08-09,Google Ads,Google Ads,Search | Drywall Repair,121.12,375,25,2
2025-08-09,Google Ads,Google Ads,Search | Minor Remodeling,21.06,38,2,0
2025-08-09,Meta,Facebook Ads,Meta | Home Refresh,83.62,2449,33,1
2025-08-09,Meta,Facebook Ads,Meta | Free Estimate,68.65,1430,30,1
2025-08-10,Google Ads,Google Ads,Search | Interior Painting,533.4,1020,69,4
2025-08-10,Google Ads,Google Ads,Search | Exterior Painting,358.85,805,44,3
2025-08-10,Google Ads,Google Ads,Search | Cabinet Painting,27.25,72,5,0
2025-08-10,Google Ads,Google Ads,Search | Drywall Repair,35.78,79,6,0
2025-08-10,Google Ads,Google Ads,Search | Minor Remodeling,122.62,211,12,1
2025-08-10,Meta,Facebook Ads,Meta | Home Refresh,25.21,484,9,0
2025-08-10,Meta,Facebook Ads,Meta | Free Estimate,39.9,981,19,0
2025-08-11,Google Ads,Google Ads,Search | Interior Painting,9.44,17,1,0
2025-08-11,Google Ads,Google Ads,Search | Exterior Painting,43.83,106,6,0
2025-08-11,Google Ads,Google Ads,Search | Cabinet Painting,84.74,171,13,1
2025-08-11,Google Ads,Google Ads,Search | Drywall Repair,88.31,196,15,1
2025-08-11,Google Ads,Google Ads,Search | Minor Remodeling,367.23,966,49,2
2025-08-11,Meta,Facebook Ads,Meta | Home Refresh,5.0,123,2,0
2025-08-11,Meta,Facebook Ads,Meta | Free Estimate,78.01,1571,33,1
2025-08-12,Google Ads,Google Ads,Search | Interior Painting,400.63,917,61,4
2025-08-12,Google Ads,Google Ads,Search | Exterior Painting,349.83,758,45,3
2025-08-12,Google Ads,Google Ads,Search | Cabinet Painting,63.88,154,10,0
2025-08-12,Google Ads,Google Ads,Search | Drywall Repair,146.53,468,33,2
2025-08-12,Google Ads,Google Ads,Search | Minor Remodeling,290.53,478,33,2
2025-08-12,Meta,Facebook Ads,Meta | Home Refresh,241.97,5245,89,4
2025-08-12,Meta,Facebook Ads,Meta | Free Estimate,12.27,205,5,0
2025-08-13,Google Ads,Google Ads,Search | Interior Painting,301.1,674,43,3
2025-08-13,Google Ads,Google Ads,Search | Exterior Painting,8.47,17,1,0
2025-08-13,Google Ads,Google Ads,Search | Cabinet Painting,187.57,386,28,2
2025-08-13,Google Ads,Google Ads,Search | Drywall Repair,5.0,13,1,0
2025-08-13,Google Ads,Google Ads,Search | Minor Remodeling,11.86,17,1,0
2025-08-13,Meta,Facebook Ads,Meta | Home Refresh,5.81,119,2,1
2025-08-13,Meta,Facebook Ads,Meta | Free Estimate,166.83,3324,75,3
2025-08-14,Google Ads,Google Ads,Search | Interior Painting,304.76,773,41,4
